Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,carrier_name
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,3270,427.56,B6,0.3452,424.1,UA,0.149,371.58,,,JetBlue
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,24,306.52,WN,0.4795,269.62,WN,0.4795,269.62,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,107,370.69,AA,0.3992,376.29,B6,0.1599,320.77,,,American
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,174,416.26,AA,0.4612,389.27,AA,0.4612,389.27,,,American
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,2,369.38,WN,0.7143,328.6,WN,0.7143,328.6,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,19,422.63,AA,0.4743,490.73,WN,0.3257,306.53,,,American
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,2,328.57,WN,0.9048,299.74,WN,0.9048,299.74,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,5,383.88,WN,0.5682,356.56,WN,0.5682,356.56,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,8,405.58,WN,0.5493,353.79,WN,0.5493,353.79,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,5,438.48,WN,0.7619,416.09,WN,0.7619,416.09,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,102,415.58,AA,0.4825,396.73,WN,0.136,340.75,,,American
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,4,260.61,WN,0.9756,259,WN,0.9756,259,,,Southwest
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,16,425.08,DL,0.3986,501.28,WN,0.2098,351.16,,,Delta
2022,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,22,410.95,AA,0.3775,444.11,WN,0.2255,362.84,,,American
2022,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,175,292.2,AA,0.5752,309.95,WN,0.1449,218.88,,,American
2022,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",13296,14730,MHT,SDF,829,27,235.53,WN,0.6185,205.99,WN,0.6185,205.99,,,Southwest
2022,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",14307,14730,PVD,SDF,829,35,272.52,WN,0.4025,221.12,WN,0.4025,221.12,,,Southwest
2022,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,571,263.38,DL,0.5957,282,AA,0.2993,242.99,,,Delta
2022,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",13296,11193,MHT,CVG,752,21,215.83,WN,0.6211,182.8,WN,0.6211,182.8,,,Southwest
2022,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,70,166.28,G4,0.4303,74.51,G4,0.4303,74.51,,,Allegiant
2022,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",10721,14893,BOS,SMF,2636,358,353.77,B6,0.4883,335.2,AA,0.1588,300.03,,,JetBlue
2022,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",13296,14893,MHT,SMF,2636,8,384.01,WN,0.5775,366.46,WN,0.5775,366.46,,,Southwest
2022,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",14307,14893,PVD,SMF,2636,26,422.84,WN,0.3178,379.88,WN,0.3178,379.88,,,Southwest
2022,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,1393,230.75,B6,0.4666,223.74,B6,0.4666,223.74,,,JetBlue
2022,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,105,227.16,WN,0.7601,215.1,WN,0.7601,215.1,,,Southwest
2022,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,303,228.12,WN,0.7583,225.21,WN,0.7583,225.21,,,Southwest
2022,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,586,202.59,DL,0.4907,233.09,B6,0.3139,144.22,,,Delta
2022,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,36,219.75,WN,0.7096,199.06,WN,0.7096,199.06,,,Southwest
2022,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,63,233.98,WN,0.5776,213.13,WN,0.5776,213.13,,,Southwest
2022,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",10721,14683,BOS,SAT,1764,368,229.69,B6,0.5367,202.24,B6,0.5367,202.24,,,JetBlue
2022,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,27,243.12,WN,0.7306,219.34,WN,0.7306,219.34,,,Southwest
2022,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,45,263.11,WN,0.5073,240.15,WN,0.5073,240.15,,,Southwest
2022,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,185,300.71,AA,0.6371,299.35,AA,0.6371,299.35,,,American
2022,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",13296,13244,MHT,MEM,1139,12,289.21,AA,0.5046,311.49,WN,0.4495,251.33,,,American
2022,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,30,298.17,AA,0.5751,309.81,WN,0.2198,249.28,,,American
2022,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,542,217.13,DL,0.5455,250.09,B6,0.373,169.16,,,Delta
2022,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,19,253.76,WN,0.6279,202.54,WN,0.6279,202.54,,,Southwest
2022,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,42,226.51,WN,0.5288,181.39,WN,0.5288,181.39,,,Southwest
2022,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,549,208.74,B6,0.4416,180.15,B6,0.4416,180.15,,,JetBlue
2022,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,25,240.06,AA,0.4828,265.52,WN,0.4741,221.49,,,American
2022,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,70,243.32,WN,0.3947,219.21,WN,0.3947,219.21,,,Southwest
2022,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",10721,14679,BOS,SAN,2588,1379,362.92,B6,0.4534,374.42,DL,0.2126,343.7,,,JetBlue
2022,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,21,449.79,AA,0.5526,501.66,WN,0.3579,357.07,,,American
2022,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",14307,14679,PVD,SAN,2588,83,391.47,AA,0.4,372.99,WN,0.2614,368.42,,,American
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,13931,BOS,ORF,487,255,207.56,DL,0.4242,243.56,G4,0.1041,71.74,,,Delta
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,8,246.56,AA,0.9857,247.19,AA,0.9857,247.19,,,American
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,41,188.31,WN,0.756,174.77,WN,0.756,174.77,,,Southwest
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,2,270.18,AA,1,270.18,AA,1,270.18,,,American
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,141,154.02,MX,0.3538,92.85,MX,0.3538,92.85,,,Breeze
2022,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,2,251.64,AA,1,251.64,AA,1,251.64,,,American
2022,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,820,208.95,B6,0.6371,197.61,B6,0.6371,197.61,,,JetBlue
2022,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,20,231.42,WN,0.4835,186.8,WN,0.4835,186.8,,,Southwest
2022,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,80,216,AA,0.5163,216.13,WN,0.2193,190.76,,,American
2022,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,715,420.36,AS,0.4303,432.72,B6,0.3107,389.69,,,Alaska
2022,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,8,426,WN,0.5352,375.53,WN,0.5352,375.53,,,Southwest
2022,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,31,453.26,DL,0.2797,535.07,WN,0.2343,415.1,,,Delta
2022,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,1609,152.13,AA,0.6178,163.66,B6,0.1946,140.91,,,American
2022,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,71,254.74,AA,0.9878,254.99,AA,0.9878,254.99,,,American
2022,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,77,275.09,AA,0.9944,274.74,AA,0.9944,274.74,,,American
2022,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,1406,186.63,B6,0.4475,172.38,B6,0.4475,172.38,,,JetBlue
2022,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,44,221.9,WN,0.6568,199.72,WN,0.6568,199.72,,,Southwest
2022,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,137,157.2,F9,0.4218,81.03,F9,0.4218,81.03,,,Fronteir
2022,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",10721,14524,BOS,RIC,487,619,168.63,B6,0.5441,163.43,B6,0.5441,163.43,,,JetBlue
2022,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,7,268.13,AA,0.8254,274.2,UA,0.1746,239.45,,,American
2022,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,40,175.81,MX,0.3531,80.32,MX,0.3531,80.32,,,Breeze
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,788,358.19,DL,0.6313,399.47,B6,0.2756,269.23,,,Delta
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,20,317.31,WN,0.8138,294.98,WN,0.8138,294.98,,,Southwest
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,28,410.55,DL,0.3923,483.43,WN,0.25,321.31,,,Delta
2022,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",10721,14685,BOS,SAV,917,368,200.76,B6,0.4826,187.51,B6,0.4826,187.51,,,JetBlue
2022,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,15,229.45,WN,0.5037,193.17,WN,0.5037,193.17,,,Southwest
2022,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,52,205.88,AA,0.4114,202.95,WN,0.2911,197.84,,,American
2022,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,192,174.12,G4,0.4518,108.75,G4,0.4518,108.75,,,Allegiant
2022,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,35,204.51,WN,0.7609,179.91,WN,0.7609,179.91,,,Southwest
2022,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",14307,14986,PVD,SRQ,1240,58,215.33,WN,0.5366,184.88,WN,0.5366,184.88,,,Southwest
2022,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",10721,15412,BOS,TYS,831,193,182.46,G4,0.611,81.33,G4,0.611,81.33,,,Allegiant
2022,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",13296,15412,MHT,TYS,831,9,338.37,AA,1,338.37,AA,1,338.37,,,American
2022,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",14307,15412,PVD,TYS,831,25,308.75,AA,0.671,302.75,AA,0.671,302.75,,,American
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,97,230.15,WN,0.9393,224.78,WN,0.9393,224.78,,,Southwest
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,2028,260.8,AA,0.585,303.21,NK,0.1149,116.75,,,American
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11259,MHT,DAL,1562,35,234.78,WN,1,234.78,WN,1,234.78,,,Southwest
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11298,MHT,DFW,1562,27,391.55,AA,0.896,405.15,NK,0.012,148,,,American
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11259,PVD,DAL,1562,56,233.87,WN,0.9064,233.12,WN,0.9064,233.12,,,Southwest
2023,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,95,305.89,AA,0.6572,320.95,DL,0.2506,273.84,,,American
2023,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",10721,14122,BOS,PIT,496,766,207.12,B6,0.5116,202.73,B6,0.5116,202.73,,,JetBlue
2023,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,26,224.76,WN,0.5106,188.01,WN,0.5106,188.01,,,Southwest
2023,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,138,141.12,MX,0.5825,102.02,MX,0.5825,102.02,,,Breeze
2023,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,2548,268.51,UA,0.4332,301.25,B6,0.2341,219.09,,,United
2023,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",13296,11292,MHT,DEN,1754,68,287.74,WN,0.7512,269.92,WN,0.7512,269.92,,,Southwest
2023,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",14307,11292,PVD,DEN,1754,146,273.51,WN,0.4922,237.38,WN,0.4922,237.38,,,Southwest
2023,3,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",10721,14107,BOS,PHX,2300,1147,292.48,AA,0.5002,341.8,B6,0.1733,222.47,,,American
2023,3,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",13296,14107,MHT,PHX,2300,53,332.06,WN,0.5772,284.92,WN,0.5772,284.92,,,Southwest
2023,3,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,86,336.23,AA,0.3851,356.99,WN,0.3725,274.1,,,American
2023,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",10721,14747,BOS,SEA,2496,2048,340.38,AS,0.3761,337.83,B6,0.2231,319.86,,,Alaska
2023,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,18,372.85,AA,0.4371,372.38,WN,0.3293,350.84,,,American
2023,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,63,393.89,AA,0.4219,355.72,WN,0.2274,338.63,,,American
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,7,248.11,AA,0.9344,228.77,AA,0.9344,228.77,,,American
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,708,191.78,B6,0.5421,173.37,B6,0.5421,173.37,,,JetBlue
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,10874,MHT,CAK,563,2,293.94,AA,1,293.94,AA,1,293.94,,,American
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,11042,MHT,CLE,563,16,247.52,WN,0.4266,227,WN,0.4266,227,,,Southwest
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,10874,PVD,CAK,563,3,265.96,AA,0.9583,264.74,AA,0.9583,264.74,,,American
2023,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,11042,PVD,CLE,563,42,225.9,WN,0.3557,190.2,WN,0.3557,190.2,,,Southwest
2023,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,1278,216.89,B6,0.3697,199.95,B6,0.3697,199.95,,,JetBlue
2023,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",13296,10693,MHT,BNA,942,53,252.01,WN,0.6646,239.68,WN,0.6646,239.68,,,Southwest
2023,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,152,194.42,WN,0.3689,216.36,G4,0.3173,79.75,,,Southwest
2023,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,428,189.85,B6,0.8017,188.55,DL,0.1159,180.65,,,JetBlue
2023,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",13296,10792,MHT,BUF,395,7,218.06,WN,0.7097,183.2,WN,0.7097,183.2,,,Southwest
2023,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",14307,10792,PVD,BUF,395,13,214,WN,0.6121,187.08,WN,0.6121,187.08,,,Southwest
2023,3,30721,30849,"Boston, MA (Metropolitan Area)","Bozeman, MT",10721,10849,BOS,BZN,1991,239,379.94,B6,0.4893,370.81,AA,0.1125,326.32,,,JetBlue
2023,3,30721,30849,"Boston, MA (Metropolitan Area)","Bozeman, MT",13296,10849,MHT,BZN,1991,1,343.45,AA,0.5455,278.32,AA,0.5455,278.32,,,American
2023,3,30721,30849,"Boston, MA (Metropolitan Area)","Bozeman, MT",14307,10849,PVD,BZN,1991,14,401.51,UA,0.3876,412.77,DL,0.2016,380.25,,,United
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1255,153.4,WN,0.6333,155.86,B6,0.1903,137.31,,,Southwest
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,3080,163.74,B6,0.4526,148.34,B6,0.4526,148.34,,,JetBlue
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,12264,BOS,IAD,418,576,189.69,UA,0.9911,189.73,UA,0.9911,189.73,,,United
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,10821,MHT,BWI,418,292,192.06,WN,0.9963,192.02,WN,0.9963,192.02,,,Southwest
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,11278,MHT,DCA,418,167,247.84,AA,0.9766,247.72,AA,0.9766,247.72,,,American
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,12264,MHT,IAD,418,5,235.72,UA,0.9556,235.15,UA,0.9556,235.15,,,United
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,10821,PVD,BWI,418,301,202.72,WN,0.9986,202.72,WN,0.9986,202.72,,,Southwest
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,11278,PVD,DCA,418,572,196.29,AA,0.6313,222.82,WN,0.3609,149.13,,,American
2023,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,12264,PVD,IAD,418,57,286.18,UA,0.9885,285.66,UA,0.9885,285.66,,,United
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,672,160.79,WN,0.9903,159.86,WN,0.9903,159.86,,,Southwest
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,3195,206.31,UA,0.3753,211.39,AA,0.3343,206.04,,,United
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,96,227.35,WN,1,227.35,WN,1,227.35,,,Southwest
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,80,279.09,AA,0.9162,283.21,WN,0.0649,219.15,,,American
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,190,203.37,WN,0.9851,202.31,WN,0.9851,202.31,,,Southwest
2023,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,256,268.07,UA,0.4843,270.02,AA,0.475,267.42,,,United
2023,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,653,193.47,B6,0.5624,180.13,B6,0.5624,180.13,,,JetBlue
2023,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,25,251.43,WN,0.4786,219.06,WN,0.4786,219.06,,,Southwest
2023,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,197,137.88,MX,0.7627,109.86,MX,0.7627,109.86,,,Breeze
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1496,185.93,AA,0.4868,216.95,NK,0.1099,88.72,,,American
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,133,267.17,AA,0.9191,271.28,WN,0.0507,216.55,,,American
2023,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,209,270.29,AA,0.9159,273.23,WN,0.0379,216.58,,,American
2023,3,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,503,255.57,DL,0.4814,272.5,AA,0.3946,241.04,,,Delta
2023,3,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",13296,11066,MHT,CMH,640,24,248.71,WN,0.4887,225.76,WN,0.4887,225.76,,,Southwest
2023,3,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,72,180.24,MX,0.2958,72.82,MX,0.2958,72.82,,,Breeze
2023,3,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,598,267.71,WN,0.6144,257.96,WN,0.6144,257.96,,,Southwest
2023,3,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",13296,15016,MHT,STL,1047,34,272.72,WN,0.7524,260.26,WN,0.7524,260.26,,,Southwest
2023,3,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",14307,15016,PVD,STL,1047,59,299.53,WN,0.5478,266.75,WN,0.5478,266.75,,,Southwest
2023,3,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",10721,13577,BOS,MYR,756,417,145.55,NK,0.6501,107.83,NK,0.6501,107.83,,,Spirit
2023,3,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",13296,13577,MHT,MYR,756,82,132.51,NK,0.7156,95.77,NK,0.7156,95.77,,,Spirit
2023,3,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,50,215.5,WN,0.4662,180.93,WN,0.4662,180.93,,,Southwest
2023,3,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,699,192.34,B6,0.5051,171.19,B6,0.5051,171.19,,,JetBlue
2023,3,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",13296,12451,MHT,JAX,1028,36,240.93,WN,0.5762,220.4,WN,0.5762,220.4,,,Southwest
2023,3,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",14307,12451,PVD,JAX,1028,97,221.83,AA,0.3386,239.09,WN,0.3285,200.59,,,American
2023,3,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,1363,210.5,DL,0.6279,231.04,B6,0.3203,170.85,,,Delta
2023,3,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",13296,11433,MHT,DTW,632,16,244.92,AA,0.5203,263.11,WN,0.3108,216.13,,,American
2023,3,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",14307,11433,PVD,DTW,632,122,271.15,DL,0.8757,272.27,WN,0.0631,237.18,,,Delta
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12191,BOS,HOU,1609,107,234.25,WN,0.8589,226.5,WN,0.8589,226.5,,,Southwest
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12266,BOS,IAH,1609,1299,265.98,UA,0.572,309.32,B6,0.3167,194.03,,,United
